DATE,PRCP,SNOW,SNWD,TMAX,TMIN
2005-01-01,2.5,,483.0,1.6,-2.4
2005-01-02,0.0,,483.0,1.0,-4.9
2005-01-03,0.0,,457.0,-1.2,-6.6
2005-01-04,0.0,,457.0,-3.0,-9.0
2005-01-05,2.5,,457.0,-7.0,-13.0
2005-01-06,7.6,,533.0,-3.0,-9.0
2005-01-07,0.0,,533.0,-1.1,-4.3
2005-01-08,0.0,,533.0,1.4,-5.9
2005-01-09,2.5,,533.0,-0.6,-4.9
2005-01-10,0.0,,508.0,2.2,-4.6
2005-01-11,0.0,,508.0,-2.4,-6.7
2005-01-12,12.7,,635.0,-1.1,-6.2
2005-01-13,12.7,,660.0,-1.7,-6.6
2005-01-14,2.5,,660.0,-4.9,-10.0
2005-01-15,0.0,,686.0,0.5,-8.7
2005-01-16,10.2,,711.0,1.9,-3.6
2005-01-17,15.2,,635.0,5.0,0.6
2005-01-18,25.4,,483.0,7.7,3.9
2005-01-19,0.0,,432.0,11.0,6.1
2005-01-20,0.0,,406.0,9.3,2.7
2005-01-21,0.0,,406.0,9.7,3.2
2005-01-22,0.0,,381.0,11.2,0.2
2005-01-23,0.0,,381.0,12.9,3.5
2005-01-24,0.0,,381.0,10.9,0.2
2005-01-25,0.0,,381.0,12.0,0.8
2005-01-26,0.0,,381.0,10.5,2.2
2005-01-27,0.0,,356.0,4.8,2.4
2005-01-28,0.0,,356.0,9.0,1.4
2005-01-29,0.0,,356.0,5.5,1.2
2005-01-30,7.6,,381.0,3.4,1.0
2005-01-31,0.0,,381.0,3.6,0.0
2005-02-01,0.0,,381.0,6.0,-0.6
2005-02-02,0.0,,381.0,9.6,-0.9
2005-02-03,0.0,,381.0,13.8,-0.5
2005-02-04,0.0,,381.0,8.8,0.1
2005-02-05,0.0,,381.0,0.9,-4.0
2005-02-06,0.0,,406.0,0.9,-6.9
2005-02-07,2.5,,432.0,3.7,-6.4
2005-02-08,0.0,,432.0,0.4,-5.4
2005-02-09,0.0,,406.0,8.2,-6.7
2005-02-10,0.0,,406.0,10.1,-5.2
2005-02-11,0.0,,406.0,15.8,-3.8
2005-02-12,5.1,,432.0,6.7,1.3
2005-02-13,10.2,,533.0,1.7,-3.7
2005-02-14,7.6,,610.0,-1.1,-5.3
2005-02-15,0.0,,584.0,3.0,-7.6
2005-02-16,0.0,,559.0,3.7,-10.3
2005-02-17,0.0,,559.0,7.8,-8.1
2005-02-18,0.0,,559.0,8.7,-6.8
2005-02-19,0.0,,533.0,5.4,-2.2
2005-02-20,2.5,,584.0,2.5,-0.9
2005-02-21,0.0,,584.0,6.4,-5.2
2005-02-22,0.0,,559.0,10.3,-6.1
2005-02-23,0.0,,559.0,13.2,-3.2
2005-02-24,0.0,,533.0,13.1,-1.9
