STATE_FIPS,ZONE,FIPS
26,70,26099
26,71,26159
26,72,26077
26,73,26025
26,74,26075
26,75,26161
26,76,26163
26,77,26021
26,78,26027
26,79,26149
26,80,26023
26,81,26059
26,82,26091
26,83,26115
26,84,26061
26,85,26153
26,86,26033
26,87,26033
26,88,26033
26,95,26097
26,96,26097
26,97,26097
26,98,26029
26,99,26029
27,1,27119
27,2,27107
27,3,27027
27,4,27069
27,5,27135
27,6,27077
27,7,27089
27,8,27089
27,9,27007
27,10,27071
27,11,27137
27,12,27031
27,12,27075
27,13,27113
27,14,27125
27,15,27119
27,16,27029
27,17,27007
27,18,27061
27,19,27137
27,20,27075
27,20,27137
27,21,27031
27,22,27087
27,23,27029
27,24,27057
27,25,27021
27,26,27061
27,27,27005
27,28,27005
27,29,27167
27,30,27111
27,31,27111
27,32,27159
27,33,27021
27,34,27035
27,35,27001
27,36,27001
27,37,27017
27,37,27137
27,38,27115
27,39,27155
27,40,27051
27,41,27041
27,42,27153
27,43,27097
27,44,27095
27,45,27065
27,46,27011
27,47,27149
27,48,27121
27,49,27145
27,50,27009
27,51,27141
27,52,27059
27,53,27025
27,54,27073
27,55,27151
27,56,27023
27,57,27067
27,58,27093
27,59,27171
27,60,27053
27,61,27003
27,62,27123
27,63,27163
27,64,27173
27,65,27129
27,66,27085
27,67,27143
27,68,27019
27,69,27139
27,70,27037
27,71,27081
27,72,27083
27,73,27127
27,74,27015
27,75,27103
27,76,27079
27,77,27131
27,78,27049
27,79,27157
27,80,27101
27,81,27033
27,82,27165
27,83,27013
27,84,27161
27,85,27147
27,86,27039
27,87,27109
27,88,27169
27,89,27105
27,90,27063
27,91,27091
27,92,27043
27,93,27047
27,94,27099
27,95,27045
27,96,27055
27,97,27117
27,98,27133
29,1,29005
29,2,29147
29,3,29227
29,4,29075
29,5,29081
29,6,29129
29,7,29171
29,8,29197
29,9,29199
29,10,29045
29,11,29087
29,12,29003
29,13,29063
29,14,29061
29,15,29079
29,16,29211
29,17,29001
29,18,29103
29,19,29111
29,20,29021
29,21,29049
29,22,29025
29,23,29117
29,24,29115
29,25,29121
29,26,29205
29,27,29127
29,28,29165
29,29,29047
29,30,29177
29,31,29033
29,32,29041
29,33,29175
29,34,29137
29,35,29173
29,36,29163
29,37,29095
29,38,29107
29,39,29195
29,40,29089
29,41,29019
29,42,29007
29,43,29037
29,44,29101
29,45,29159
29,46,29053
29,47,29135
29,48,29051
29,49,29151
29,50,29027
29,51,29139
29,52,29113
29,53,29013
29,54,29083
29,55,29015
29,56,29141
29,57,29131
29,58,29125
29,59,29073
29,60,29219
29,61,29183
29,62,29071
29,63,29189
29,64,29510
29,65,29099
29,66,29217
29,67,29185
29,68,29085
29,69,29029
29,70,29169
29,71,29161
29,72,29055
29,73,29221
29,74,29187
29,75,29186
29,76,29157
29,77,29011
29,78,29039
29,79,29167
29,80,29059
29,81,29105
29,82,29215
29,83,29065
29,84,29093
29,85,29123
29,86,29017
29,87,29031
29,88,29097
29,89,29057
29,90,29077
29,91,29225
29,92,29229
29,93,29145
29,94,29109
29,95,29043
29,96,29067
29,97,29091
29,98,29203
29,99,29179
29,100,29223
29,101,29119
29,102,29009
29,103,29209
29,104,29213
29,105,29153
29,106,29149
29,107,29035
29,108,29181
29,109,29023
29,110,29207
29,111,29201
29,112,29133
29,113,29069
29,114,29143
29,115,29155
28,1,28033
28,2,28093
28,3,28009
28,4,28139
28,5,28003
28,6,28141
28,7,28143
28,8,28137
28,9,28117
28,10,28027
28,11,28119
28,12,28107
28,13,28071
28,14,28145
28,15,28115
28,16,28081
28,17,28057
28,18,28011
28,19,28133
28,20,28135
28,21,28161
28,22,28013
28,23,28017
28,24,28095
28,25,28083
28,26,28043
28,27,28015
28,28,28097
28,29,28155
28,30,28025
28,31,28087
28,32,28019
28,33,28105
28,34,28151
28,35,28053
28,36,28051
28,37,28007
28,38,28159
28,39,28103
28,40,28055
28,41,28125
28,42,28163
28,43,28089
28,44,28079
28,45,28099
28,46,28069
28,47,28149
28,48,28049
28,49,28121
28,50,28123
28,51,28101
28,52,28075
28,53,28021
28,54,28029
28,55,28127
28,56,28129
28,57,28061
28,58,28023
28,59,28063
28,60,28001
28,61,28037
28,62,28085
28,63,28077
28,64,28065
28,65,28031
28,66,28067
28,67,28153
28,68,28157
28,69,28005
28,70,28113
28,71,28147
28,72,28091
28,73,28073
28,74,28035
28,75,28111
28,76,28041
28,77,28109
28,78,28131
28,79,28039
28,80,28045
28,81,28047
28,82,28059
30,1,30029
30,1,30053
30,1,30089
30,2,30029
30,2,30047
30,3,30029
30,3,30047
30,3,30089
30,4,30061
30,4,30063
30,4,30089
30,5,30063
30,5,30081
30,6,30039
30,6,30063
30,6,30081
30,7,30023
30,7,30039
30,7,30077
30,7,30093
30,8,30001
30,9,30035
30,9,30073
30,10,30035
30,11,30041
30,12,30013
30,13,30015
30,14,30049
30,15,30057
30,16,30071
30,17,30105
30,18,30019
30,19,30091
30,20,30085
30,21,30069
30,22,30033
30,23,30055
30,24,30083
30,25,30021
30,26,30079
30,27,30109
30,29,30065
30,30,30103
30,31,30087
30,32,30017
30,33,30025
30,34,30095
30,36,30075
30,37,30011
30,40,30067
30,42,30037
30,43,30039
30,43,30047
30,43,30063
30,43,30077
30,44,30101
30,45,30051
30,46,30073
30,47,30005
30,48,30049
30,48,30099
30,49,30099
30,50,30045
30,51,30027
30,52,30043
30,53,30007
30,54,30059
30,55,30031
30,56,30009
30,57,30003
30,58,30087
30,59,30071
30,60,30071
30,61,30105
30,62,30085
30,63,30037
30,63,30107
30,64,30067
30,65,30067
30,66,30095
30,66,30097
30,67,30009
30,67,30067
30,67,30095
30,67,30097
30,68,30067
30,68,30097
30,68,30107
30,228,30107
30,235,30111
30,138,30003
30,139,30003
30,139,30009
30,141,30097
30,169,30003
30,169,30009
30,170,30009
30,171,30003
30,171,30009
30,172,30097
30,172,30107
30,173,30111
37,1,37009
37,2,37005
37,3,37171
37,4,37169
37,5,37157
37,6,37033
37,7,37145
37,8,37077
37,9,37181
37,10,37185
37,11,37083
37,12,37131
37,13,37091
37,14,37073
37,15,37139
37,16,37029
37,17,37053
37,18,37189
37,19,37193
37,20,37197
37,21,37067
37,22,37081
37,23,37001
37,24,37135
37,25,37063
37,26,37069
37,27,37127
37,28,37065
37,29,37117
37,30,37015
37,31,37041
37,32,37143
37,33,37011
37,35,37003
37,36,37097
37,37,37059
37,38,37057
37,39,37151
37,40,37037
37,41,37183
37,42,37101
37,43,37195
37,44,37147
37,45,37187
37,46,37177
37,47,37055
37,48,37115
37,49,37199
37,50,37121
37,51,37173
37,52,37087
37,53,37021
37,56,37035
37,57,37159
37,58,37075
37,59,37099
37,60,37039
37,61,37043
37,62,37113
37,63,37099
37,64,37175
37,65,37089
37,68,37045
37,69,37109
37,70,37071
37,71,37119
37,72,37025
37,73,37167
37,74,37123
37,75,37125
37,76,37105
37,77,37085
37,78,37191
37,79,37079
37,80,37013
37,81,37095
37,82,37179
37,83,37007
37,84,37153
37,85,37165
37,86,37093
37,87,37155
37,88,37051
37,89,37163
37,90,37061
37,91,37107
37,92,37103
37,94,37137
37,96,37017
37,99,37047
37,102,37053
37,105,37141
37,106,37141
37,107,37129
37,108,37129
37,108,37129
37,109,37019
37,110,37019
37,110,37019
37,193,37049
37,194,37049
37,195,37031
37,196,37031
37,198,37133
37,199,37133
37,203,37055
37,204,37095
37,205,37055
37,501,37027
37,502,37027
37,503,37023
37,504,37023
37,505,37111
37,506,37111
37,507,37161
37,508,37161
37,509,37149
37,510,37149
38,1,38023
38,2,38013
38,3,38075
38,4,38009
38,5,38079
38,6,38095
38,7,38019
38,8,38067
38,9,38105
38,10,38061
38,11,38101
38,12,38049
38,13,38069
38,14,38005
38,15,38071
38,16,38099
38,17,38053
38,18,38025
38,19,38057
38,20,38065
38,21,38055
38,22,38083
38,23,38103
38,24,38027
38,25,38031
38,26,38063
38,27,38035
38,28,38039
38,29,38091
38,30,38097
38,31,38033
38,32,38007
38,33,38089
38,34,38059
38,35,38015
38,36,38043
38,37,38093
38,38,38003
38,39,38017
38,40,38087
38,41,38041
38,42,38037
38,43,38011
38,44,38001
38,45,38085
38,46,38029
38,47,38047
38,48,38045
38,49,38073
38,50,38051
38,51,38021
38,52,38081
38,53,38077
38,54,38099
31,2,31045
31,3,31013
31,4,31161
31,5,31031
31,6,31103
31,7,31015
31,8,31017
31,9,31149
31,10,31089
31,11,31107
31,12,31027
31,13,31051
31,14,31043
31,15,31173
31,16,31003
31,17,31139
31,18,31179
31,19,31157
31,20,31007
31,21,31123
31,22,31069
31,23,31075
31,24,31091
31,25,31171
31,26,31009
31,27,31115
31,28,31071
31,29,31183
31,30,31011
31,31,31119
31,32,31167
31,33,31039
31,34,31021
31,35,31005
31,36,31117
31,37,31113
31,38,31041
31,39,31175
31,40,31077
31,41,31125
31,42,31141
31,43,31037
31,44,31053
31,45,31177
31,46,31163
31,47,31093
31,48,31121
31,49,31143
31,50,31023
31,51,31155
31,52,31055
31,53,31153
31,54,31105
31,55,31033
31,56,31049
31,57,31101
31,58,31135
31,59,31111
31,60,31047
31,61,31019
31,62,31079
31,63,31081
31,64,31185
31,65,31159
31,66,31109
31,67,31025
31,68,31131
31,69,31029
31,70,31085
31,71,31063
31,72,31073
31,73,31137
31,74,31099
31,75,31001
31,76,31035
31,77,31059
31,78,31151
31,79,31057
31,80,31087
31,81,31145
31,82,31065
31,83,31083
31,84,31061
31,85,31181
31,86,31129
31,87,31169
31,88,31095
31,89,31067
31,90,31097
31,91,31127
31,92,31133
31,93,31147
31,94,31031
31,95,31165
31,96,31165
33,1,33007
33,2,33007
33,3,33009
33,4,33003
33,5,33009
33,6,33003
33,7,33019
33,8,33013
33,9,33001
33,10,33017
33,11,33005
33,12,33011
33,13,33015
33,14,33015
33,15,33011
34,1,34037
34,2,34031
34,4,34031
34,6,34017
34,7,34041
34,8,34027
34,9,34019
34,10,34035
34,12,34023
34,13,34025
34,14,34025
34,15,34021
34,16,34033
34,17,34015
34,18,34007
34,19,34005
34,20,34029
34,21,34011
34,22,34001
34,23,34009
34,24,34009
34,25,34001
34,26,34029
34,27,34005
34,103,34003
34,104,34003
34,105,34013
34,106,34013
34,107,34039
34,108,34039
35,27,35015
35,28,35015
35,29,35025
35,33,35025
35,34,35025
35,201,35031
35,201,35045
35,202,35031
35,202,35045
35,203,35045
35,203,35039
35,203,35043
35,204,35045
35,204,35039
35,204,35043
35,204,35031
35,205,35031
35,205,35006
35,205,35003
35,206,35031
35,206,35006
35,206,35003
35,206,35043
35,206,35053
35,207,35031
35,207,35006
35,207,35053
35,207,35061
35,207,35001
35,207,35043
35,208,35003
35,208,35053
35,209,35003
35,210,35055
35,210,35039
35,211,35039
35,211,35043
35,211,35028
35,212,35047
35,212,35049
35,213,35055
35,213,35007
35,214,35055
35,214,35007
35,214,35033
35,214,35047
35,214,35049
35,214,35039
35,215,35007
35,215,35033
35,215,35047
35,216,35055
35,216,35039
35,217,35055
35,217,35039
35,217,35049
35,218,35049
35,218,35001
35,218,35043
35,219,35001
35,219,35043
35,219,35061
35,219,35006
35,219,35057
35,220,35053
35,221,35049
35,221,35057
35,221,35001
35,221,35061
35,221,35043
35,222,35049
35,222,35057
35,222,35001
35,223,35049
35,223,35057
35,223,35047
35,224,35057
35,224,35061
35,224,35053
35,224,35027
35,225,35053
35,225,35027
35,226,35027
35,227,35007
35,227,35059
35,228,35007
35,228,35033
35,229,35047
35,230,35059
35,231,35021
35,232,35047
35,233,35019
35,234,35037
35,235,35009
35,236,35041
35,237,35011
35,238,35005
35,239,35027
35,240,35005
35,241,35003
35,241,35053
35,401,35017
35,401,35023
35,402,35017
35,402,35051
35,403,35017
35,403,35029
35,404,35017
35,404,35023
35,405,35017
35,405,35023
35,406,35023
35,407,35017
35,407,35029
35,408,35017
35,408,35029
35,408,35051
35,409,35051
35,410,35013
35,411,35013
35,412,35013
35,412,35035
35,412,35051
35,413,35013
35,413,35035
35,414,35035
35,415,35035
35,416,35035
35,417,35035
32,1,32019
32,1,32021
32,2,32005
32,2,32031
32,2,32510
32,3,32005
32,3,32019
32,3,32029
32,3,32031
32,3,32510
32,4,32001
32,4,32019
32,4,32027
32,4,32031
32,5,32031
32,14,32009
32,14,32023
32,15,32017
32,16,32003
32,17,32003
32,17,32023
32,18,32003
32,18,32017
32,19,32003
32,19,32023
32,20,32003
32,21,32003
32,22,32003
32,30,32013
32,31,32007
32,33,32007
32,34,32007
32,34,32033
32,35,32033
32,36,32011
32,36,32015
32,37,32011
32,37,32015
32,38,32007
32,39,32007
32,40,32023
32,41,32023
36,1,36063
36,2,36073
36,3,36055
36,4,36117
36,5,36011
36,6,36075
36,7,36045
36,8,36049
36,9,36065
36,10,36029
36,11,36037
36,12,36121
36,13,36051
36,14,36069
36,15,36123
36,16,36099
36,17,36011
36,18,36067
36,19,36013
36,20,36009
36,21,36003
36,22,36101
36,23,36097
36,24,36015
36,25,36109
36,26,36089
36,27,36033
36,28,36019
36,29,36089
36,30,36033
36,31,36019
36,32,36043
36,33,36041
36,34,36031
36,35,36031
36,36,36053
36,37,36065
36,38,36043
36,39,36035
36,40,36057
36,41,36091
36,42,36113
36,43,36115
36,44,36023
36,45,36017
36,46,36077
36,47,36095
36,48,36093
36,49,36093
36,50,36091
36,51,36001
36,52,36001
36,53,36083
36,54,36083
36,55,36107
36,56,36007
36,57,36025
36,58,36039
36,59,36039
36,60,36021
36,61,36021
36,62,36105
36,63,36111
36,64,36111
36,65,36027
36,66,36027
36,67,36071
36,68,36079
36,69,36087
36,70,36119
36,71,36119
36,72,36061
36,73,36005
36,74,36085
36,75,36047
36,78,36103
36,79,36103
36,80,36103
36,81,36103
36,82,36035
36,83,36113
36,84,36115
36,85,36029
36,87,36089
36,176,36081
36,177,36059
36,178,36081
36,179,36059
39,1,39171
39,2,39051
39,3,39095
39,4,39039
39,5,39069
39,6,39173
39,7,39123
39,8,39143
39,9,39043
39,10,39093
39,11,39035
39,12,39085
39,13,39055
39,14,39007
39,15,39125
39,16,39137
39,17,39063
39,18,39147
39,19,39077
39,20,39103
39,21,39153
39,22,39133
39,23,39155
39,24,39161
39,25,39003
39,26,39065
39,27,39175
39,28,39033
39,29,39139
39,30,39005
39,31,39169
39,32,39151
39,33,39099
39,34,39107
39,35,39011
39,36,39101
39,37,39117
39,38,39075
39,39,39157
39,40,39019
39,41,39029
39,42,39037
39,43,39149
39,44,39091
39,45,39159
39,46,39041
39,47,39083
39,48,39031
39,49,39067
39,50,39081
39,51,39109
39,52,39021
39,53,39023
39,54,39097
39,55,39049
39,56,39089
39,57,39119
39,58,39059
39,59,39013
39,60,39135
39,61,39113
39,62,39057
39,63,39047
39,64,39129
39,65,39045
39,66,39127
39,67,39115
39,68,39121
39,69,39111
39,70,39017
39,71,39165
39,72,39027
39,73,39141
39,74,39073
39,75,39009
39,76,39167
39,77,39061
39,78,39025
39,79,39015
39,80,39071
39,81,39001
39,82,39131
39,83,39079
39,84,39163
39,85,39105
39,86,39053
39,87,39087
39,88,39145
39,89,39007
40,1,40025
40,2,40139
40,3,40007
40,4,40059
40,5,40151
40,6,40003
40,7,40053
40,8,40071
40,9,40045
40,10,40153
40,11,40093
40,12,40047
40,13,40103
40,14,40129
40,15,40043
40,16,40039
40,17,40011
40,18,40073
40,19,40083
40,20,40119
40,21,40009
40,22,40149
40,23,40015
40,24,40017
40,25,40109
40,26,40081
40,27,40051
40,28,40087
40,29,40027
40,30,40125
40,31,40133
40,32,40063
40,33,40057
40,34,40055
40,35,40075
40,36,40065
40,37,40141
40,38,40031
40,39,40137
40,40,40049
40,41,40099
40,42,40123
40,43,40029
40,44,40033
40,45,40067
40,46,40019
40,47,40069
40,48,40005
40,49,40127
40,50,40085
40,51,40095
40,52,40013
40,53,40023
40,54,40113
40,55,40147
40,56,40105
40,57,40035
40,58,40115
40,59,40117
40,60,40143
40,61,40131
40,62,40097
40,63,40041
40,64,40037
40,65,40107
40,66,40111
40,67,40145
40,68,40021
40,69,40001
40,70,40101
40,71,40091
40,72,40135
40,73,40121
40,74,40061
40,75,40077
40,76,40079
40,77,40089
41,1,41007
41,1,41057
41,2,41039
41,2,41041
41,3,41007
41,3,41009
41,3,41057
41,3,41067
41,3,41071
41,4,41003
41,4,41039
41,4,41041
41,4,41053
41,5,41009
41,6,41005
41,6,41009
41,6,41051
41,6,41067
41,7,41005
41,7,41047
41,7,41053
41,7,41071
41,8,41003
41,8,41039
41,8,41043
41,10,41005
41,10,41043
41,10,41047
41,10,41051
41,11,41005
41,11,41027
41,11,41043
41,11,41047
41,11,41051
41,12,41039
41,13,41039
41,14,41027
41,15,41027
41,15,41051
41,16,41031
41,21,41011
41,21,41015
41,21,41019
41,22,41015
41,23,41011
41,23,41019
41,24,41015
41,24,41033
41,25,41019
41,26,41029
41,27,41019
41,27,41029
41,27,41035
41,28,41029
41,28,41033
41,28,41035
41,29,41035
41,30,41035
41,30,41037
41,31,41037
41,41,41021
41,41,41055
41,41,41065
41,44,41049
41,44,41059
41,49,41061
41,50,41061
41,50,41063
41,61,41025
41,62,41001
41,63,41045
41,64,41045
41,502,41059
41,502,41061
41,502,41063
41,503,41021
41,503,41023
41,503,41049
41,503,41059
41,503,41061
41,503,41069
41,505,41023
41,505,41031
41,505,41049
41,505,41065
41,505,41069
41,506,41013
41,506,41017
41,506,41023
41,506,41031
41,506,41069
41,507,41059
41,508,41021
41,508,41049
41,508,41069
41,509,41017
41,509,41031
41,509,41065
41,510,41055
41,510,41065
41,511,41013
41,511,41017
41,511,41031
42,1,42049
42,2,42049
42,3,42039
42,4,42123
42,5,42083
42,6,42105
42,7,42085
42,8,42121
42,9,42053
42,10,42047
42,11,42023
42,12,42035
42,13,42073
42,14,42019
42,15,42031
42,16,42065
42,17,42033
42,18,42027
42,19,42027
42,20,42007
42,21,42003
42,22,42005
42,23,42063
42,24,42021
42,25,42013
42,26,42061
42,27,42087
42,28,42067
42,29,42125
42,31,42059
42,33,42111
42,34,42009
42,35,42057
42,36,42055
42,37,42117
42,38,42015
42,39,42115
42,40,42127
42,41,42081
42,42,42113
42,43,42131
42,44,42069
42,45,42035
42,46,42081
42,47,42079
42,48,42103
42,49,42119
42,50,42109
42,51,42093
42,52,42097
42,53,42037
42,54,42025
42,55,42089
42,56,42099
42,57,42043
42,58,42107
42,59,42075
42,60,42011
42,61,42077
42,62,42095
42,63,42041
42,64,42001
42,65,42133
42,66,42071
42,70,42045
42,71,42101
42,72,42127
42,73,42129
42,74,42129
42,75,42051
42,76,42051
42,101,42029
42,102,42029
42,103,42091
42,104,42091
42,105,42017
42,106,42017
72,1,72021
72,1,72031
72,1,72033
72,1,72061
72,1,72127
72,1,72135
72,1,72137
72,1,72139
72,2,72029
72,2,72037
72,2,72053
72,2,72069
72,2,72087
72,2,72089
72,2,72103
72,2,72119
72,3,72015
72,3,72057
72,3,72095
72,3,72109
72,3,72123
72,3,72151
72,4,72007
72,4,72025
72,4,72035
72,4,72041
72,4,72045
72,4,72063
72,4,72077
72,4,72085
72,4,72129
72,5,72013
72,5,72017
72,5,72051
72,5,72054
72,5,72091
72,5,72143
72,5,72145
72,6,72009
72,6,72019
72,6,72039
72,6,72043
72,6,72047
72,6,72073
72,6,72101
72,6,72105
72,6,72107
72,6,72149
72,7,72059
72,7,72075
72,7,72111
72,7,72113
72,7,72133
72,7,72153
72,8,72005
72,8,72027
72,8,72065
72,8,72071
72,8,72115
72,9,72001
72,9,72081
72,9,72083
72,9,72093
72,9,72121
72,9,72131
72,9,72141
72,10,72003
72,10,72011
72,10,72067
72,10,72097
72,10,72099
72,10,72117
72,10,72125
72,11,72023
72,11,72055
72,11,72079
72,12,72049
72,13,72147
44,1,44007
44,2,44007
44,3,44003
44,4,44003
44,5,44001
44,6,44009
44,7,44005
44,8,44009
45,1,45073
45,2,45077
45,3,45045
45,4,45073
45,5,45077
45,6,45045
45,7,45083
45,8,45021
45,9,45091
45,10,45007
45,11,45001
45,12,45059
45,13,45087
45,14,45023
45,16,45025
45,17,45069
45,18,45065
45,19,45047
45,20,45071
45,21,45039
45,22,45055
45,23,45031
45,24,45033
45,25,45037
45,26,45081
45,27,45063
45,28,45079
45,29,45061
45,30,45003
45,31,45085
45,32,45041
45,33,45067
45,35,45011
45,36,45075
45,37,45017
45,38,45027
45,39,45089
45,40,45005
45,41,45009
45,42,45049
45,43,45029
45,44,45035
45,45,45015
45,47,45053
45,48,45013
45,48,45013
45,49,45029
45,50,45019
45,51,45053
45,52,45015
45,54,45051
45,55,45043
45,56,45043
45,58,45051
45,59,45051
45,115,45057
45,116,45057
46,1,46063
46,2,46105
46,3,46031
46,4,46021
46,5,46089
46,6,46013
46,7,46091
46,8,46109
46,9,46129
46,10,46045
46,11,46037
46,12,46019
46,13,46093
46,14,46137
46,15,46041
46,16,46107
46,17,46049
46,18,46115
46,19,46025
46,20,46029
46,21,46051
46,22,46057
46,23,46039
46,24,46081
46,24,46093
46,25,46081
46,26,46103
46,27,46047
46,28,46103
46,29,46033
46,30,46033
46,31,46103
46,32,46055
46,33,46117
46,34,46119
46,35,46065
46,36,46069
46,37,46059
46,38,46005
46,39,46077
46,40,46011
46,41,46047
46,42,46102
46,43,46071
46,44,46007
46,45,46075
46,46,46095
46,47,46121
46,48,46085
46,49,46123
46,50,46053
46,51,46017
46,52,46073
46,53,46111
46,54,46097
46,55,46079
46,56,46101
46,57,46015
46,58,46003
46,59,46035
46,60,46061
46,61,46087
46,62,46099
46,63,46023
46,64,46043
46,65,46067
46,66,46125
46,67,46083
46,68,46009
46,69,46135
46,70,46027
46,71,46127
46,72,46093
46,73,46093
46,74,46033
47,1,47095
47,2,47131
47,3,47183
47,4,47079
47,5,47161
47,6,47125
47,7,47147
47,8,47165
47,9,47111
47,10,47027
47,11,47137
47,12,47151
47,13,47013
47,14,47025
47,15,47067
47,16,47073
47,17,47163
47,18,47091
47,19,47045
47,20,47053
47,21,47017
47,22,47005
47,23,47083
47,24,47085
47,25,47043
47,26,47021
47,27,47037
47,28,47189
47,29,47169
47,30,47159
47,31,47087
47,32,47141
47,33,47133
47,34,47049
47,35,47129
47,36,47001
47,37,47173
47,38,47057
47,39,47063
47,40,47029
47,41,47029
47,42,47059
47,43,47059
47,44,47179
47,45,47171
47,46,47019
47,47,47019
47,48,47097
47,49,47167
47,50,47075
47,51,47033
47,52,47113
47,53,47023
47,54,47077
47,55,47039
47,56,47135
47,57,47081
47,58,47101
47,59,47187
47,60,47119
47,61,47117
47,62,47149
47,63,47015
47,64,47041
47,65,47185
47,66,47035
47,67,47145
47,68,47105
47,69,47093
47,70,47089
47,71,47009
47,72,47009
47,73,47155
47,74,47155
47,75,47003
47,76,47127
47,77,47031
47,78,47177
47,79,47061
47,80,47175
47,81,47153
47,82,47007
47,83,47143
47,84,47121
47,85,47107
47,86,47123
47,87,47123
47,88,47157
47,89,47047
47,90,47069
47,91,47109
47,92,47071
47,93,47181
47,94,47099
47,95,47055
47,96,47103
47,97,47051
47,98,47115
47,99,47065
47,100,47011
47,101,47139
47,102,47139
48,1,48111
48,2,48421
48,3,48195
48,4,48357
48,5,48295
48,6,48205
48,7,48341
48,8,48233
48,9,48393
48,10,48211
48,11,48359
48,12,48375
48,13,48065
48,14,48179
48,15,48483
48,16,48117
48,17,48381
48,18,48011
48,19,48129
48,20,48087
48,21,48369
48,22,48069
48,23,48437
48,24,48045
48,25,48191
48,26,48075
48,27,48017
48,28,48279
48,29,48189
48,30,48153
48,31,48345
48,32,48101
48,33,48079
48,34,48219
48,35,48303
48,36,48107
48,37,48125
48,38,48269
48,39,48501
48,40,48445
48,41,48305
48,42,48169
48,43,48263
48,44,48433
48,45,48165
48,46,48115
48,47,48033
48,48,48415
48,49,48151
48,50,48003
48,51,48317
48,52,48227
48,53,48335
48,54,48353
48,59,48301
48,60,48495
48,61,48135
48,62,48329
48,63,48173
48,64,48431
48,65,48081
48,66,48399
48,67,48475
48,68,48103
48,69,48461
48,70,48383
48,71,48235
48,72,48451
48,73,48095
48,75,48371
48,76,48105
48,77,48413
48,78,48435
48,82,48443
48,83,48197
48,84,48155
48,85,48487
48,86,48485
48,87,48275
48,88,48023
48,89,48009
48,90,48077
48,91,48337
48,92,48097
48,93,48181
48,94,48147
48,95,48277
48,96,48387
48,97,48037
48,98,48207
48,99,48447
48,100,48503
48,101,48237
48,102,48497
48,103,48121
48,104,48085
48,105,48231
48,106,48119
48,107,48223
48,108,48159
48,109,48449
48,110,48063
48,111,48343
48,112,48067
48,113,48253
48,114,48417
48,115,48429
48,116,48363
48,117,48367
48,118,48439
48,119,48113
48,120,48397
48,121,48257
48,122,48467
48,123,48379
48,124,48499
48,125,48459
48,126,48315
48,127,48441
48,128,48059
48,129,48133
48,130,48143
48,131,48221
48,132,48425
48,133,48251
48,134,48139
48,135,48213
48,136,48423
48,137,48183
48,138,48203
48,139,48083
48,140,48049
48,141,48093
48,142,48333
48,143,48193
48,144,48035
48,145,48217
48,146,48349
48,147,48161
48,148,48001
48,149,48073
48,150,48401
48,151,48365
48,152,48347
48,153,48419
48,154,48307
48,155,48411
48,156,48281
48,157,48099
48,158,48027
48,159,48309
48,160,48145
48,161,48293
48,162,48289
48,163,48225
48,164,48455
48,165,48005
48,166,48405
48,167,48403
48,168,48327
48,169,48267
48,170,48319
48,171,48299
48,172,48053
48,173,48491
48,174,48331
48,175,48395
48,176,48313
48,177,48471
48,178,48407
48,179,48373
48,180,48457
48,183,48465
48,184,48137
48,185,48385
48,186,48265
48,187,48019
48,188,48171
48,189,48259
48,190,48031
48,191,48209
48,192,48453
48,193,48021
48,194,48287
48,195,48051
48,196,48041
48,197,48477
48,198,48185
48,199,48339
48,200,48291
48,201,48199
48,202,48271
48,203,48463
48,204,48325
48,205,48029
48,206,48091
48,207,48187
48,208,48055
48,209,48149
48,210,48089
48,211,48015
48,212,48473
48,213,48201
48,214,48071
48,215,48245
48,216,48361
48,217,48323
48,218,48507
48,219,48163
48,220,48013
48,221,48493
48,222,48255
48,223,48177
48,224,48123
48,225,48285
48,226,48481
48,227,48157
48,228,48127
48,229,48283
48,230,48311
48,231,48297
48,232,48025
48,233,48175
48,234,48469
48,235,48239
48,236,48321
48,237,48039
48,238,48167
48,239,48479
48,240,48131
48,241,48249
48,242,48273
48,243,48355
48,244,48409
48,245,48007
48,246,48391
48,247,48057
48,248,48505
48,249,48247
48,250,48047
48,251,48261
48,252,48427
48,253,48215
48,254,48489
48,255,48061
48,256,48489
48,257,48061
48,259,48241
48,260,48351
48,261,48241
48,262,48351
48,270,48109
48,271,48109
48,272,48109
48,273,48109
48,274,48389
48,275,48377
48,276,48377
48,276,48243
48,277,48377
48,277,48243
48,277,48043
48,278,48243
48,278,48043
48,278,48109
48,278,48389
48,279,48043
48,280,48043
48,281,48377
48,281,48243
48,281,48109
48,282,48043
48,300,48291
48,313,48201
48,317,48381
48,335,48239
48,336,48321
48,337,48039
48,338,48167
48,342,48273
48,343,48355
48,344,48409
48,345,48007
48,346,48391
48,347,48057
48,351,48261
48,353,48215
48,418,48141
48,419,48141
48,420,48141
48,420,48229
48,421,48229
48,422,48229
48,423,48141
48,423,48229
48,424,48229
48,436,48321
48,437,48039
48,438,48167
48,442,48273
48,443,48355
48,447,48057
49,1,49005
49,2,49003
49,2,49011
49,2,49057
49,3,49035
49,3,49045
49,4,49023
49,4,49049
49,5,49003
49,5,49035
49,5,49045
49,5,49049
49,6,49029
49,6,49043
49,6,49051
49,6,49057
49,7,49003
49,7,49005
49,7,49011
49,7,49029
49,7,49033
49,7,49035
49,7,49043
49,7,49057
49,8,49023
49,8,49035
49,8,49039
49,8,49043
49,8,49049
49,8,49051
49,9,49013
49,9,49043
49,9,49051
49,10,49007
