DATE,PRCP,SNOW,SNWD,TMAX,TMIN
2001-01-01,0.0,,,-0.6,-12.8
2001-01-02,0.0,,,-3.9,-17.2
2001-01-03,0.0,,,2.2,-13.9
2001-01-04,0.0,,,8.9,-8.9
2001-01-05,0.0,,,12.8,-5.6
2001-01-06,0.0,,,13.3,-4.4
2001-01-07,0.0,,,7.8,-1.7
2001-01-08,0.0,,,10.0,-5.6
2001-01-09,0.0,,,8.9,-6.7
2001-01-10,1.3,,,7.2,-3.9
2001-01-11,4.3,,,5.6,-1.1
2001-01-12,0.0,,,6.1,-3.9
2001-01-13,0.5,,,8.9,3.3
2001-01-14,0.0,,,9.4,-2.8
2001-01-15,0.0,,,11.1,-6.1
2001-01-16,0.8,,,2.2,-3.9
2001-01-17,1.0,,,2.2,-1.1
2001-01-18,0.0,,,8.3,-2.8
2001-01-19,0.0,,,1.1,-7.8
2001-01-20,0.0,,,2.2,-13.3
2001-01-21,0.0,,,9.4,-6.1
2001-01-22,0.0,,,11.1,-7.8
2001-01-23,0.0,,,13.3,-3.3
2001-01-24,0.0,,,11.7,-2.2
2001-01-25,0.3,,,9.4,-6.1
2001-01-26,0.0,,,14.4,-1.7
2001-01-27,8.4,,,4.4,-5.0
2001-01-28,35.3,,,4.4,1.7
2001-01-29,12.2,,,7.2,1.7
2001-01-30,0.0,,,12.2,2.8
2001-01-31,0.0,,,10.6,-3.9
2001-02-01,0.0,,,11.7,-6.7
2001-02-02,0.0,,,6.7,-8.9
2001-02-03,0.0,,,15.0,-5.0
2001-02-04,0.0,,,13.9,-1.1
2001-02-05,0.0,,,16.7,-6.1
2001-02-06,0.0,,,16.7,-0.6
2001-02-07,0.0,,,18.3,1.1
2001-02-08,0.8,,,22.2,15.6
2001-02-09,13.5,,,19.4,-4.4
2001-02-10,0.0,,,3.3,-7.8
2001-02-11,0.0,,,7.8,-4.4
2001-02-12,0.3,,,6.1,3.9
2001-02-13,3.0,,,12.2,5.6
2001-02-14,4.1,,,18.3,-1.1
2001-02-15,3.6,,,-0.6,-2.2
2001-02-16,0.0,,,1.1,-4.4
2001-02-17,0.0,,,3.3,-7.8
2001-02-18,0.0,,,8.9,-7.2
2001-02-19,0.0,,,17.8,2.2
2001-02-20,0.0,,,12.8,1.1
2001-02-21,0.0,,,7.2,-2.8
2001-02-22,0.0,,,9.4,-4.4
2001-02-23,49.3,,,6.7,0.0
2001-02-24,15.7,,,17.8,5.6
2001-02-25,0.0,,,11.1,1.1
2001-02-26,0.0,,,17.8,1.1
2001-02-27,3.0,,,12.2,-1.1
2001-02-28,2.8,,,-1.1,-2.8
2001-03-01,0.3,,,5.6,-1.1
2001-03-02,0.0,,,7.8,-2.2
2001-03-03,0.0,,,12.2,2.2
2001-03-04,0.0,,,15.6,1.1
2001-03-05,0.0,,,13.9,-2.2
2001-03-06,0.0,,,12.8,-1.1
2001-03-07,0.0,,,16.7,1.1
2001-03-08,0.0,,,12.2,-0.6
2001-03-09,0.0,,,15.6,-1.1
2001-03-10,0.0,,,18.3,0.0
2001-03-11,18.0,,,16.7,10.0
2001-03-12,1.3,,,15.0,3.3
2001-03-13,0.0,,,22.8,1.7
2001-03-14,0.0,,,18.9,3.3
2001-03-15,2.8,,,11.7,4.4
2001-03-16,0.0,,,11.7,-1.1
2001-03-17,0.0,,,12.8,-1.7
2001-03-18,0.5,,,9.4,2.2
2001-03-19,0.0,,,12.8,1.7
2001-03-20,0.0,,,17.2,-2.8
2001-03-21,0.0,,,21.7,-0.6
2001-03-22,0.0,,,24.4,8.3
2001-03-23,0.0,,,23.3,7.2
2001-03-24,0.0,,,15.0,3.3
2001-03-25,0.0,,,6.7,0.0
2001-03-26,0.0,,,8.9,0.0
2001-03-27,1.8,,,9.4,4.4
2001-03-28,2.3,,,7.2,3.9
2001-03-29,0.5,,,11.7,4.4
2001-03-30,0.0,,,17.8,2.2
2001-03-31,0.3,,,17.2,1.7
2001-04-01,0.0,,,20.0,-0.6
2001-04-02,1.0,,,22.8,15.0
2001-04-03,0.0,,,30.6,17.2
2001-04-04,0.0,,,31.1,13.3
2001-04-05,0.0,,,26.7,20.6
2001-04-06,0.0,,,28.9,21.7
2001-04-07,0.0,,,29.4,16.7
2001-04-08,0.0,,,30.0,17.2
2001-04-09,0.0,,,30.6,20.0
2001-04-10,0.0,,,26.7,21.7
2001-04-11,9.1,,,23.9,11.1
2001-04-12,0.0,,,20.0,3.3
2001-04-13,0.0,,,26.7,4.4
2001-04-14,0.0,,,22.2,10.0
2001-04-15,19.6,,,23.9,9.4
2001-04-16,0.0,,,18.3,6.1
2001-04-17,0.0,,,14.4,1.7
2001-04-18,0.0,,,19.4,-1.1
2001-04-19,0.0,,,21.7,13.3
2001-04-20,0.0,,,23.9,20.6
2001-04-21,0.0,,,22.8,20.0
2001-04-22,4.8,,,25.6,16.7
2001-04-23,2.8,,,20.0,6.7
2001-04-24,0.0,,,21.7,3.3
2001-04-25,0.0,,,27.2,5.6
2001-04-26,0.0,,,30.6,7.8
2001-04-27,0.0,,,28.9,11.1
2001-04-28,0.0,,,28.3,9.4
2001-04-29,0.0,,,28.3,10.0
2001-04-30,0.0,,,27.8,10.0
2001-05-01,0.0,,,30.0,12.2
2001-05-02,0.0,,,27.8,18.9
2001-05-03,0.0,,,28.3,16.7
2001-05-04,5.3,,,27.8,15.6
2001-05-05,2.8,,,24.4,17.8
