DATE,PRCP,SNOW,SNWD,TMAX,TMIN
2001-01-01,0.0,0.0,0.0,20.6,-5.0
2001-01-02,0.0,0.0,0.0,19.4,-1.7
2001-01-03,0.0,0.0,0.0,18.3,-3.3
2001-01-04,0.0,0.0,0.0,18.3,-3.3
2001-01-05,0.0,0.0,0.0,20.6,0.0
2001-01-06,0.0,0.0,0.0,22.8,1.7
2001-01-07,1.3,0.0,0.0,16.7,2.8
2001-01-08,0.0,0.0,0.0,17.2,2.8
2001-01-09,7.1,0.0,0.0,17.8,2.2
2001-01-10,4.1,0.0,0.0,10.6,-1.7
2001-01-11,0.0,0.0,0.0,13.9,-1.7
2001-01-12,0.0,0.0,0.0,18.3,-2.2
2001-01-13,1.3,0.0,0.0,15.0,0.6
2001-01-14,0.0,0.0,0.0,10.6,-4.4
2001-01-15,0.0,0.0,0.0,14.4,-4.4
2001-01-16,0.0,0.0,0.0,16.1,-4.4
2001-01-17,3.0,0.0,0.0,5.6,-1.1
2001-01-18,3.0,0.0,0.0,7.2,-3.9
2001-01-19,0.0,0.0,0.0,8.3,-6.7
2001-01-20,0.0,0.0,0.0,12.8,-6.1
2001-01-21,0.0,0.0,0.0,16.1,-4.4
2001-01-22,0.0,0.0,0.0,17.8,-5.0
2001-01-23,0.0,0.0,0.0,12.2,-1.1
2001-01-24,0.0,0.0,0.0,17.2,-1.7
2001-01-25,0.0,0.0,0.0,20.6,-2.2
2001-01-26,0.0,0.0,0.0,15.6,-5.0
2001-01-27,0.0,0.0,0.0,17.8,-5.0
2001-01-28,0.0,0.0,0.0,7.2,-5.0
2001-01-29,4.8,0.0,0.0,7.2,-5.0
2001-01-30,0.0,0.0,0.0,9.4,-2.8
2001-01-31,0.0,0.0,0.0,10.6,-6.7
2001-02-01,0.0,0.0,0.0,13.3,-6.7
2001-02-02,0.0,0.0,0.0,14.4,-6.1
2001-02-03,0.0,0.0,0.0,16.7,-5.0
2001-02-04,0.0,0.0,0.0,22.2,-3.3
2001-02-05,0.0,0.0,0.0,25.6,-0.6
2001-02-06,0.0,0.0,0.0,26.7,-5.0
2001-02-07,0.0,0.0,0.0,24.4,0.6
2001-02-08,0.0,0.0,0.0,20.6,3.9
2001-02-09,0.0,0.0,0.0,11.7,-7.2
2001-02-10,0.0,0.0,0.0,12.8,-5.6
2001-02-11,0.0,0.0,0.0,17.8,-5.0
2001-02-12,0.0,0.0,0.0,20.6,-1.7
2001-02-13,0.0,0.0,0.0,22.2,-2.2
2001-02-14,0.0,0.0,0.0,20.0,2.2
2001-02-15,0.0,0.0,0.0,13.9,-0.6
2001-02-16,0.0,0.0,0.0,10.0,-5.6
2001-02-17,0.0,0.0,0.0,15.6,-4.4
2001-02-18,0.0,0.0,0.0,17.8,-4.4
2001-02-19,0.0,0.0,0.0,22.8,-1.1
