DATE,PRCP,SNOW,SNWD,TMAX,TMIN
2008-01-01,0.0,,686.0,-4.6,-20.4
2008-01-02,0.0,,660.0,7.2,-9.9
2008-01-03,0.0,,635.0,6.7,-4.5
2008-01-04,0.0,,635.0,2.0,-4.7
2008-01-05,7.6,,737.0,1.5,-6.5
2008-01-06,20.3,,1016.0,-1.9,-8.1
2008-01-07,7.6,,1016.0,-4.2,-11.6
2008-01-08,2.5,,914.0,-5.6,-13.6
2008-01-09,10.2,,1016.0,-3.3,-9.6
2008-01-10,2.5,,1041.0,-3.4,-15.4
2008-01-11,5.1,,1118.0,-4.3,-9.5
2008-01-12,5.1,,1041.0,0.4,-13.3
2008-01-13,0.0,,991.0,1.1,-13.5
2008-01-14,0.0,,940.0,-0.3,-13.1
2008-01-15,2.5,,1041.0,2.1,-17.8
2008-01-16,5.1,,991.0,-11.0,-24.2
2008-01-17,0.0,,991.0,-13.4,-24.2
2008-01-18,0.0,,965.0,-10.6,-19.2
2008-01-19,0.0,,965.0,-6.3,-16.0
2008-01-20,0.0,,940.0,1.0,-11.7
2008-01-21,0.0,,940.0,-3.6,-9.7
2008-01-22,5.1,,940.0,-3.8,-9.7
2008-01-23,2.5,,965.0,-0.8,-10.6
2008-01-24,0.0,,3683.0,4.0,-11.5
2008-01-25,2.5,,991.0,0.0,-7.9
2008-01-26,0.0,,965.0,2.3,-7.6
2008-01-27,2.5,,965.0,4.0,-6.7
2008-01-28,12.7,,1143.0,-0.5,-16.1
2008-01-29,0.0,,1092.0,-7.3,-17.8
2008-01-30,7.6,,1143.0,-7.8,-17.9
2008-01-31,0.0,,1092.0,-5.2,-21.4
2008-02-01,7.6,,1219.0,-2.9,-13.8
2008-02-02,5.1,,1194.0,-5.9,-14.6
2008-02-03,2.5,,1168.0,-1.4,-11.8
2008-02-04,7.6,,1270.0,-3.4,-11.9
2008-02-05,7.6,,1245.0,-6.0,-18.2
2008-02-06,0.0,,1270.0,-8.4,-17.5
2008-02-07,0.0,,1321.0,-5.0,-18.0
2008-02-08,5.1,,1270.0,-5.0,-11.6
2008-02-09,0.0,,1194.0,3.3,-7.0
2008-02-10,0.0,,1194.0,5.6,-6.9
2008-02-11,0.0,,1168.0,-0.4,-6.5
2008-02-12,0.0,,1118.0,0.7,-6.2
2008-02-13,0.0,,1092.0,8.0,-6.0
2008-02-14,5.1,,1194.0,1.6,-5.0
2008-02-15,0.0,,1143.0,4.8,-7.8
2008-02-16,2.5,,1118.0,3.9,-9.5
2008-02-17,2.5,,1143.0,-1.8,-12.7
2008-02-18,0.0,,3683.0,0.8,-12.8
2008-02-19,0.0,,1118.0,5.1,-8.1
2008-02-20,0.0,,1092.0,4.3,-5.1
2008-02-21,0.0,,1092.0,4.8,-7.0
2008-02-22,0.0,,1118.0,2.5,-6.0
2008-02-23,2.5,,1168.0,0.2,-6.8
2008-02-24,7.6,,1270.0,1.7,-6.8
2008-02-25,5.1,,1295.0,0.3,-6.0
2008-02-26,2.5,,1295.0,2.1,-8.4
2008-02-27,0.0,,1245.0,5.0,-8.2
2008-02-28,0.0,,1194.0,7.3,-2.9
2008-02-29,0.0,,1194.0,7.7,-4.9
2008-03-01,0.0,,1143.0,11.2,-2.2
2008-03-02,20.3,,1372.0,0.1,-14.0
2008-03-03,0.0,,1321.0,-2.1,-17.7
2008-03-04,0.0,,1270.0,-0.9,-12.9
2008-03-05,2.5,,1295.0,-1.3,-14.9
2008-03-06,0.0,,1270.0,-4.6,-15.5
2008-03-07,0.0,,1270.0,1.1,-12.7
2008-03-08,0.0,,1245.0,2.0,-7.6
2008-03-09,0.0,,1219.0,3.9,-10.5
2008-03-10,0.0,,1219.0,3.1,-7.0
2008-03-11,0.0,,1194.0,6.9,-8.1
2008-03-12,2.5,,1270.0,4.5,-5.7
2008-03-13,2.5,,1321.0,1.2,-8.2
2008-03-14,15.2,,1448.0,1.1,-10.6
2008-03-15,2.5,,1372.0,1.2,-11.9
2008-03-16,2.5,,1397.0,1.6,-8.8
2008-03-17,0.0,,1295.0,6.0,-8.7
2008-03-18,0.0,,1321.0,2.2,-11.8
2008-03-19,0.0,,1295.0,6.7,-7.1
2008-03-20,5.1,,1372.0,5.4,-4.3
2008-03-21,0.0,,1346.0,3.5,-5.8
2008-03-22,0.0,,1295.0,2.4,-11.2
2008-03-23,0.0,,1270.0,3.7,-12.7
2008-03-24,0.0,,1245.0,7.8,-4.7
2008-03-25,0.0,,1245.0,8.5,-0.2
2008-03-26,0.0,,1194.0,10.0,1.4
2008-03-27,0.0,,1194.0,5.5,-9.6
2008-03-28,0.0,,1168.0,4.6,-9.5
2008-03-29,5.1,,1143.0,7.1,-2.0
2008-03-30,17.8,,1397.0,8.8,-2.3
2008-03-31,20.3,,1524.0,0.1,-13.8
2008-04-01,0.0,,1448.0,1.9,-12.8
2008-04-02,0.0,,1372.0,8.5,-4.2
2008-04-03,10.2,,1422.0,3.5,-8.9
2008-04-04,0.0,,1346.0,7.2,-10.1
2008-04-05,2.5,,1372.0,4.8,-6.3
2008-04-06,2.5,,1372.0,2.5,-6.5
2008-04-07,20.3,,1499.0,4.0,-6.1
2008-04-08,0.0,,1448.0,6.3,-8.8
2008-04-09,7.6,,1549.0,5.0,-3.4
2008-04-10,15.2,,,0.2,-6.4
2008-04-11,5.1,,1651.0,2.5,-11.0
2008-04-12,0.0,,1575.0,3.1,-12.5
2008-04-13,0.0,,1473.0,10.7,-4.4
2008-04-14,0.0,,1397.0,13.2,-0.4
2008-04-15,0.0,,1346.0,14.0,-3.0
2008-04-16,15.2,,1499.0,3.6,-7.2
2008-04-17,0.0,,1422.0,3.0,-9.2
2008-04-18,0.0,,1372.0,9.0,-6.5
2008-04-19,0.0,,1321.0,14.0,1.5
2008-04-20,0.0,,1270.0,10.1,-0.8
2008-04-21,0.0,,1245.0,8.1,-2.3
2008-04-22,0.0,,1194.0,11.4,-2.8
2008-04-23,0.0,,1118.0,13.7,2.3
2008-04-24,7.6,,1194.0,8.4,-6.9
2008-04-25,0.0,,1118.0,3.9,-8.5
2008-04-26,0.0,,1118.0,3.3,-5.3
2008-04-27,0.0,,1092.0,7.3,-6.8
2008-04-28,0.0,,1016.0,11.5,-1.8
2008-04-29,0.0,,991.0,13.4,2.3
2008-04-30,2.5,,965.0,12.4,-2.4
2008-05-01,15.2,,1219.0,1.6,-5.9
2008-05-02,2.5,,1143.0,2.6,-6.9
2008-05-03,0.0,,1016.0,7.8,-7.3
2008-05-04,0.0,,965.0,12.1,-1.9
2008-05-05,0.0,,940.0,17.3,2.4
2008-05-06,0.0,,889.0,15.4,3.5
2008-05-07,2.5,,787.0,14.2,1.3
2008-05-08,12.7,,838.0,5.8,-0.7
2008-05-09,7.6,,991.0,10.6,-1.3
2008-05-10,15.2,,991.0,3.8,-4.2
2008-05-11,0.0,,889.0,13.8,-2.3
2008-05-12,7.6,,914.0,11.8,-1.8
2008-05-13,5.1,,940.0,6.9,-2.4
2008-05-14,2.5,,940.0,9.5,-1.1
2008-05-15,0.0,,864.0,9.4,0.0
2008-05-16,0.0,,838.0,11.5,0.4
2008-05-17,0.0,,762.0,15.5,3.3
2008-05-18,0.0,,660.0,16.6,5.5
2008-05-19,0.0,,584.0,18.0,7.7
2008-05-20,0.0,,508.0,19.6,7.6
2008-05-21,0.0,,432.0,17.3,5.3
2008-05-22,0.0,,457.0,7.3,-0.5
2008-05-23,0.0,,381.0,9.2,-1.5
2008-05-24,0.0,,356.0,9.3,-1.1
2008-05-25,0.0,,305.0,13.5,0.4
2008-05-26,0.0,,254.0,14.0,4.2
2008-05-27,0.0,,152.0,14.8,1.7
2008-05-28,0.0,,51.0,18.0,6.2
2008-05-29,0.0,,0.0,14.7,3.3
2008-05-30,0.0,,0.0,16.4,3.6
2008-05-31,0.0,,,18.8,5.4
2008-06-01,0.0,,0.0,20.6,8.0
2008-06-02,0.0,,0.0,21.0,8.1
2008-06-03,0.0,,0.0,16.5,6.3
2008-06-04,0.0,,25.0,12.1,2.7
2008-06-05,0.0,,0.0,8.5,2.5
2008-06-06,0.0,,0.0,15.7,2.6
2008-06-07,0.0,,,18.8,1.2
2008-06-08,0.0,,0.0,10.4,0.1
2008-06-09,0.0,,0.0,14.1,0.0
2008-06-10,0.0,,0.0,19.6,2.8
2008-06-11,0.0,,25.0,10.1,-0.7
2008-06-12,0.0,,0.0,11.1,0.6
2008-06-13,0.0,,0.0,16.1,0.4
2008-06-14,0.0,,0.0,19.6,5.4
2008-06-15,0.0,,25.0,21.2,8.9
2008-06-16,0.0,,0.0,23.1,10.1
2008-06-17,0.0,,0.0,21.1,9.4
2008-06-18,0.0,,,22.5,9.9
2008-06-19,0.0,,51.0,20.2,7.7
2008-06-20,0.0,,0.0,19.6,7.1
2008-06-21,0.0,,51.0,20.0,7.8
2008-06-22,0.0,,76.0,22.0,8.6
2008-06-23,0.0,,76.0,20.2,8.6
2008-06-24,0.0,,76.0,20.7,8.4
2008-06-25,0.0,,127.0,21.8,7.6
2008-06-26,0.0,,127.0,21.2,10.1
2008-06-27,0.0,,178.0,22.6,9.4
2008-06-28,0.0,,203.0,21.8,9.3
2008-06-29,0.0,,178.0,21.5,8.2
2008-06-30,0.0,,229.0,23.0,9.9
2008-07-01,0.0,,203.0,21.8,9.3
2008-07-02,0.0,,254.0,22.4,8.4
2008-07-03,0.0,,254.0,22.2,9.4
2008-07-04,0.0,,254.0,23.8,10.4
2008-07-05,0.0,,254.0,22.7,10.7
2008-07-06,0.0,,330.0,19.5,7.8
2008-07-07,5.1,,356.0,18.0,7.9
2008-07-08,0.0,,330.0,20.7,7.6
2008-07-09,0.0,,356.0,23.0,9.8
2008-07-10,0.0,,406.0,22.4,11.1
2008-07-11,0.0,,432.0,22.8,11.0
2008-07-12,0.0,,432.0,21.4,10.1
2008-07-13,0.0,,406.0,22.0,8.7
2008-07-14,0.0,,406.0,22.1,11.1
2008-07-15,0.0,,356.0,22.1,10.4
2008-07-16,0.0,,381.0,23.9,10.9
2008-07-17,0.0,,432.0,20.4,9.4
2008-07-18,0.0,,381.0,21.9,9.1
2008-07-19,0.0,,381.0,23.9,10.3
2008-07-20,0.0,,483.0,25.7,12.0
2008-07-21,0.0,,406.0,22.2,11.3
2008-07-22,0.0,,406.0,23.2,11.3
2008-07-23,2.5,,457.0,21.8,10.6
2008-07-24,0.0,,406.0,23.4,9.8
2008-07-25,0.0,,406.0,25.9,12.0
2008-07-26,5.1,,305.0,22.0,10.3
2008-07-27,0.0,,330.0,23.7,8.7
2008-07-28,2.5,,330.0,21.6,9.2
2008-07-29,0.0,,381.0,21.4,8.7
2008-07-30,0.0,,356.0,23.7,9.1
2008-07-31,0.0,,381.0,25.2,11.0
2008-08-01,0.0,,356.0,26.1,13.0
2008-08-02,0.0,,356.0,24.3,11.7
2008-08-03,0.0,,356.0,22.4,11.9
2008-08-04,2.5,,305.0,24.0,12.0
2008-08-05,0.0,,330.0,23.1,11.0
2008-08-06,2.5,,330.0,19.8,10.5
2008-08-07,15.2,,279.0,15.9,9.5
2008-08-08,2.5,,356.0,19.5,8.9
2008-08-09,5.1,,330.0,20.2,9.5
2008-08-10,27.9,,356.0,17.2,6.1
2008-08-11,2.5,,356.0,19.9,6.0
2008-08-12,0.0,,330.0,20.4,9.1
2008-08-13,0.0,,381.0,20.5,9.3
2008-08-14,0.0,,356.0,18.6,9.3
2008-08-15,0.0,,356.0,16.0,4.7
2008-08-16,27.9,,381.0,12.5,3.8
2008-08-17,0.0,,381.0,14.8,3.2
2008-08-18,0.0,,356.0,19.5,5.9
2008-08-19,0.0,,356.0,20.7,8.4
2008-08-20,0.0,,356.0,21.7,10.5
2008-08-21,0.0,,381.0,21.9,9.7
2008-08-22,0.0,,356.0,23.4,11.1
2008-08-23,0.0,,356.0,23.9,10.9
2008-08-24,0.0,,330.0,24.0,9.6
2008-08-25,0.0,,356.0,22.6,9.5
2008-08-26,0.0,,356.0,21.5,8.5
2008-08-27,0.0,,381.0,21.9,9.4
2008-08-28,0.0,,356.0,21.8,8.2
2008-08-29,0.0,,381.0,22.1,8.5
2008-08-30,0.0,,356.0,23.0,9.7
2008-08-31,0.0,,356.0,17.8,9.0
2008-09-01,2.5,,356.0,20.1,4.8
2008-09-02,2.5,,406.0,16.7,2.5
2008-09-03,0.0,,406.0,17.4,5.1
2008-09-04,0.0,,381.0,16.8,3.4
2008-09-05,0.0,,432.0,17.5,4.5
2008-09-06,0.0,,406.0,16.8,2.2
2008-09-07,0.0,,432.0,19.5,5.9
2008-09-08,0.0,,432.0,19.3,6.4
2008-09-09,0.0,,330.0,19.5,5.8
2008-09-10,2.5,,330.0,13.7,5.2
2008-09-11,10.2,,330.0,15.6,4.0
2008-09-12,10.2,,330.0,8.6,2.3
2008-09-13,0.0,,356.0,15.8,2.1
2008-09-14,0.0,,381.0,16.7,4.0
2008-09-15,0.0,,406.0,17.8,4.6
2008-09-16,0.0,,406.0,18.9,6.6
2008-09-17,0.0,,406.0,19.3,5.4
2008-09-18,2.5,,432.0,17.3,4.2
2008-09-19,0.0,,432.0,17.6,4.1
2008-09-20,0.0,,356.0,17.7,5.2
2008-09-21,0.0,,381.0,18.0,5.1
2008-09-22,0.0,,381.0,17.4,4.1
2008-09-23,0.0,,432.0,15.5,2.3
2008-09-24,0.0,,356.0,18.5,5.1
2008-09-25,0.0,,305.0,20.4,7.6
2008-09-26,0.0,,356.0,19.4,8.3
2008-09-27,0.0,,432.0,21.3,7.3
2008-09-28,0.0,,406.0,19.9,6.8
2008-09-29,0.0,,381.0,20.4,7.0
2008-09-30,0.0,,356.0,20.2,7.1
2008-10-01,0.0,,381.0,20.3,6.9
2008-10-02,0.0,,406.0,17.3,6.2
2008-10-03,0.0,,406.0,16.8,5.9
2008-10-04,5.1,,356.0,10.2,3.5
2008-10-05,5.1,,152.0,9.8,0.9
2008-10-06,5.1,,330.0,8.7,-1.0
2008-10-07,0.0,,406.0,14.2,-0.5
2008-10-08,0.0,,356.0,16.7,2.7
2008-10-09,0.0,,330.0,17.6,4.6
2008-10-10,0.0,,381.0,14.7,5.2
